ITYP,INR,Datum,Art,Betreff,DOKTYP,DOKTYP_LANG,HIS_URL,VHG,VHG2,Fraktionen,THEMEN,SW,EUROVOC,DocumentLinks
A,278,10.12.2008,A,"Bundes-Verfassungsgesetz (B-VG), Änderung",A,Selbständiger Antrag,/gegenstand/XXIV/A/278,ANTR,SELBST,"[""F""]","[""Europäische Union"",""Inneres und Recht"",""Parlament und Demokratie""]","[""BUNDESVERFASSUNG"",""EUROPÄISCHE INTEGRATION"",""EUROPÄISCHE INTEGRATION"",""NATIONALRAT V"",""NATIONALRAT V""]","[""direkt gewählte Kammer"",""Europäische Union"",""Verfassung""]","[{'title': 'Initiativantrag gescannt', 'link': '/dokument/XXIV/A/278/imfname_145736.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag textinterpretiert', 'link': '/dokument/XXIV/A/278/fname_145833.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag textinterpretiert', 'link': '/dokument/XXIV/A/278/fnameorig_145833.html', 'type': 'HTML'}]"
A,2,28.10.2008,A,"Bundesfinanzgesetz, Klubfinanzierungsgesetz, Änderung",A,Selbständiger Antrag,/gegenstand/XXIV/A/2,ANTR,SELBST,"[""F"",""V"",""S"",""G"",""B""]","[""Budget und Finanzen"",""Inneres und Recht"",""Parlament und Demokratie""]","[""BUNDESHAUSHALT I"",""POLITISCHE PARTEIEN"",""POLITISCHE PARTEIEN""]","[""Haushaltsplan"",""Politische Partei""]","[{'title': 'Initiativantrag gescannt', 'link': '/dokument/XXIV/A/2/imfname_143229.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag elektronisch übermittelt', 'link': '/dokument/XXIV/A/2/imfname_143240.pdf', 'type': 'PDF'}]"
A,6,28.10.2008,A(E),aufgrund der Finanzkrise zwingend notwendig gewordene Entlastung der Bürger,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXIV/A/6,ANTR,SELBST,"[""F""]","[""Budget und Finanzen"",""Familie und Generationen""]","[""FAMILIENPOLITIK"",""FAMILIENPOLITIK"",""STEUERN UND GEBÜHREN""]","[""Familie"",""Steuerwesen""]","[{'title': 'Entschließungsantrag gescannt', 'link': '/dokument/XXIV/A/6/imfname_143256.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XXIV/A/6/fname_143286.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XXIV/A/6/fnameorig_143286.html', 'type': 'HTML'}]"
A,22,28.10.2008,A(E),Praktikadauerschleife für AkademikerInnen verhindern - Berufseinstiege besser institutionell begleiten,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXIV/A/22,ANTR,SELBST,"[""G""]","[""Arbeit""]","[""ARBEITSMARKT""]","[""Beschäftigung und Arbeitsbedingungen""]","[{'title': 'Entschließungsantrag gescannt', 'link': '/dokument/XXIV/A/22/imfname_143280.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag elektronisch übermittelt', 'link': '/dokument/XXIV/A/22/fname_143344.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag elektronisch übermittelt', 'link': '/dokument/XXIV/A/22/fnameorig_143344.html', 'type': 'HTML'}]"
A,33,28.10.2008,A,"Bundes-Verfassungsgesetz, Änderung; Gesetz über die Instandsetzung und Fürsorge jüdischer Friedhöfe",A,Selbständiger Antrag,/gegenstand/XXIV/A/33,ANTR,SELBST,"[""G""]","[""Inneres und Recht"",""Kultur""]","[""BUNDESVERFASSUNG"",""ERSTE LESUNGEN"",""KUNST UND KULTUR"",""KUNST UND KULTUR"",""RELIGION""]","[""Gesetzgebungsverfahren"",""Kulturpolitik"",""Kunst"",""Religion"",""Verfassung""]","[{'title': 'Initiativantrag gescannt', 'link': '/dokument/XXIV/A/33/imfname_143321.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag elektronisch übermittelt', 'link': '/dokument/XXIV/A/33/fname_143357.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag elektronisch übermittelt', 'link': '/dokument/XXIV/A/33/fnameorig_143357.html', 'type': 'HTML'}]"
A,42,25.11.2008,A(E),Verurteilung des türkischen Völkermordes an den Armeniern durch die Bundesregierung,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXIV/A/42,ANTR,SELBST,"[""F""]","[""Außenpolitik"",""Europäische Union""]","[""AUSSENPOLITIK"",""EUROPÄISCHE INTEGRATION"",""EUROPÄISCHE INTEGRATION""]","[""Europäische Union"",""Internationale Beziehungen""]","[{'title': 'Entschließungsantrag gescannt', 'link': '/dokument/XXIV/A/42/imfname_144447.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XXIV/A/42/fname_144545.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XXIV/A/42/fnameorig_144545.html', 'type': 'HTML'}]"
A,44,25.11.2008,A(E),Volksabstimmung über den Ausstieg Österreichs aus dem Euratom-Vertrag,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXIV/A/44,ANTR,SELBST,"[""F""]","[""Europäische Union"",""Klima, Umwelt und Energie""]","[""ATOMENERGIE"",""EUROPÄISCHE INTEGRATION"",""EUROPÄISCHE INTEGRATION""]","[""Elektrizitäts- und Kernkraftindustrie"",""Europäische Union""]","[{'title': 'Entschließungsantrag gescannt', 'link': '/dokument/XXIV/A/44/imfname_144452.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XXIV/A/44/fname_144558.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XXIV/A/44/fnameorig_144558.html', 'type': 'HTML'}]"
A,50,25.11.2008,A(E),die Fertigstellung der AKW-Blöcke 3 und 4 im slowakischen Mochovce,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXIV/A/50,ANTR,SELBST,"[""F""]","[""Klima, Umwelt und Energie""]","[""ATOMENERGIE""]","[""Elektrizitäts- und Kernkraftindustrie""]","[{'title': 'Entschließungsantrag gescannt', 'link': '/dokument/XXIV/A/50/imfname_144453.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XXIV/A/50/fname_144562.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XXIV/A/50/fnameorig_144562.html', 'type': 'HTML'}]"
A,56,25.11.2008,A(E),"die sofortige Abstandnahme vom Projekt eines ""Schubhaftzentrums"" in Leoben",A(E),Selbständiger Entschließungsantrag,/gegenstand/XXIV/A/56,ANTR,SELBST,"[""B""]","[""Inneres und Recht""]","[""AUSLÄNDER:IN""]","[""ausländischer Staatsangehöriger""]","[{'title': 'Entschließungsantrag gescannt', 'link': '/dokument/XXIV/A/56/imfname_144460.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag elektronisch übermittelt', 'link': '/dokument/XXIV/A/56/fname_144487.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag elektronisch übermittelt', 'link': '/dokument/XXIV/A/56/fnameorig_144487.html', 'type': 'HTML'}]"
A,57,25.11.2008,A(E),die dringende Aufstockung der Grazer Exekutive um zusätzliche 300 Polizisten,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXIV/A/57,ANTR,SELBST,"[""B""]","[""Inneres und Recht""]","[""ÖFFENTLICHER DIENST"",""ÖFFENTLICHER DIENST"",""SICHERHEITSWESEN""]","[""öffentliche Sicherheit"",""öffentliche Verwaltung"",""öffentlicher Dienst""]","[{'title': 'Entschließungsantrag gescannt', 'link': '/dokument/XXIV/A/57/imfname_144459.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag elektronisch übermittelt', 'link': '/dokument/XXIV/A/57/fname_144489.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag elektronisch übermittelt', 'link': '/dokument/XXIV/A/57/fnameorig_144489.html', 'type': 'HTML'}]"
A,58,25.11.2008,A(E),Erhalt der Inlands-Flugverbindungen,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXIV/A/58,ANTR,SELBST,"[""B""]","[""Inneres und Recht"",""Parlament und Demokratie"",""Verkehr und Infrastruktur""]","[""BUNDESLÄNDER"",""BUNDESLÄNDER"",""VERKEHR III""]","[""Gliedstaat"",""Luftverkehr""]","[{'title': 'Entschließungsantrag gescannt', 'link': '/dokument/XXIV/A/58/imfname_144465.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag elektronisch übermittelt', 'link': '/dokument/XXIV/A/58/fname_144490.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag elektronisch übermittelt', 'link': '/dokument/XXIV/A/58/fnameorig_144490.html', 'type': 'HTML'}]"
A,60,25.11.2008,A(E),qualitativ hochwertige flächendeckende Versorgung mit Postdienstleistungen,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXIV/A/60,ANTR,SELBST,"[""B""]","[""Information und Medien""]","[""POST- UND FERNMELDEWESEN""]","[""Post- und Fernmeldewesen""]","[{'title': 'Entschließungsantrag gescannt', 'link': '/dokument/XXIV/A/60/imfname_144463.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag elektronisch übermittelt', 'link': '/dokument/XXIV/A/60/fname_144493.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag elektronisch übermittelt', 'link': '/dokument/XXIV/A/60/fnameorig_144493.html', 'type': 'HTML'}]"
A,64,25.11.2008,A,Künstler/innenabsicherungsgesetz,A,Selbständiger Antrag,/gegenstand/XXIV/A/64,ANTR,SELBST,"[""G""]","[""Kultur"",""Soziales""]","[""ERSTE LESUNGEN"",""KUNST UND KULTUR"",""KUNST UND KULTUR"",""SOZIALPOLITIK"",""SOZIALPOLITIK"",""SOZIALVERSICHERUNG VI""]","[""Gesetzgebungsverfahren"",""Kulturpolitik"",""Kunst"",""soziale Sicherheit"",""Sozialpolitik""]","[{'title': 'Initiativantrag gescannt', 'link': '/dokument/XXIV/A/64/imfname_144469.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag elektronisch übermittelt', 'link': '/dokument/XXIV/A/64/fname_144544.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag elektronisch übermittelt', 'link': '/dokument/XXIV/A/64/fnameorig_144544.html', 'type': 'HTML'}]"
A,94,03.12.2008,A(E),Erhöhung des Landesverteidigungsbudgets,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXIV/A/94,ANTR,SELBST,"[""F""]","[""Budget und Finanzen"",""Landesverteidigung""]","[""BUNDESHAUSHALT III"",""BUNDESHAUSHALT III"",""LANDESVERTEIDIGUNG""]","[""Öffentliche Finanzen und Haushaltspolitik"",""Verteidigung""]","[{'title': 'Entschließungsantrag gescannt', 'link': '/dokument/XXIV/A/94/imfname_145126.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XXIV/A/94/fname_145480.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XXIV/A/94/fnameorig_145480.html', 'type': 'HTML'}]"
A,114,03.12.2008,A(E),Renaissance des dualen Ausbildungssystems,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXIV/A/114,ANTR,SELBST,"[""F""]","[""Bildung""]","[""BILDUNGSWESEN I""]","[""Primarstufe""]","[{'title': 'Entschließungsantrag gescannt', 'link': '/dokument/XXIV/A/114/imfname_145150.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XXIV/A/114/fname_145447.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XXIV/A/114/fnameorig_145447.html', 'type': 'HTML'}]"
A,116,03.12.2008,A(E),Stärkung der Rechte atypisch Beschäftigter,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXIV/A/116,ANTR,SELBST,"[""F""]","[""Arbeit""]","[""ARBEITSRECHT I""]","[""Arbeitsrecht""]","[{'title': 'Entschließungsantrag gescannt', 'link': '/dokument/XXIV/A/116/imfname_145148.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XXIV/A/116/fname_145451.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XXIV/A/116/fnameorig_145451.html', 'type': 'HTML'}]"
A,139,03.12.2008,A(E),Kennzeichnungspflicht für verarbeitete Eier,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXIV/A/139,ANTR,SELBST,"[""G""]","[""Gesundheit und Ernährung"",""Klima, Umwelt und Energie"",""Land- und Forstwirtschaft""]","[""LEBENSMITTEL"",""VETERINÄRWESEN UND TIERSCHUTZ"",""VETERINÄRWESEN UND TIERSCHUTZ""]","[""Agrarerzeugnisse und Lebensmittel"",""Tiermedizin"",""Tierschutz""]","[{'title': 'Entschließungsantrag gescannt', 'link': '/dokument/XXIV/A/139/imfname_145189.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag elektronisch übermittelt', 'link': '/dokument/XXIV/A/139/fname_145205.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag elektronisch übermittelt', 'link': '/dokument/XXIV/A/139/fnameorig_145205.html', 'type': 'HTML'}]"
A,141,03.12.2008,A(E),Einführung eines gesetzlichen Grenzwertes für trans-Fettsäuren in Lebensmitteln,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXIV/A/141,ANTR,SELBST,"[""G""]","[""Gesundheit und Ernährung""]","[""GESUNDHEIT"",""GESUNDHEIT"",""LEBENSMITTEL""]","[""Agrarerzeugnisse und Lebensmittel"",""Gesundheit""]","[{'title': 'Entschließungsantrag gescannt', 'link': '/dokument/XXIV/A/141/imfname_145187.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag elektronisch übermittelt', 'link': '/dokument/XXIV/A/141/fname_145207.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag elektronisch übermittelt', 'link': '/dokument/XXIV/A/141/fnameorig_145207.html', 'type': 'HTML'}]"
A,156,03.12.2008,A,"Gehaltsgesetz, Änderung",A,Selbständiger Antrag,/gegenstand/XXIV/A/156,ANTR,SELBST,"[""F""]","[""Inneres und Recht"",""Landesverteidigung""]","[""LANDESVERTEIDIGUNG"",""LANDESVERTEIDIGUNG"",""ÖFFENTLICHER DIENST""]","[""öffentliche Verwaltung"",""öffentlicher Dienst"",""Verteidigung""]","[{'title': 'Initiativantrag gescannt', 'link': '/dokument/XXIV/A/156/imfname_145197.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag textinterpretiert', 'link': '/dokument/XXIV/A/156/fname_145476.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag textinterpretiert', 'link': '/dokument/XXIV/A/156/fnameorig_145476.html', 'type': 'HTML'}]"
A,171,10.12.2008,A(E),altersunabhängige Vergabe der Vorteilscard Senior auch an Bezieher geringer Pensionen,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXIV/A/171,ANTR,SELBST,"[""F""]","[""Soziales"",""Verkehr und Infrastruktur""]","[""SOZIALPOLITIK"",""SOZIALPOLITIK"",""VERKEHR II""]","[""Schienentransport"",""Sozialpolitik""]","[{'title': 'Entschließungsantrag gescannt', 'link': '/dokument/XXIV/A/171/imfname_145570.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XXIV/A/171/fname_145698.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XXIV/A/171/fnameorig_145698.html', 'type': 'HTML'}]"
A,175,10.12.2008,A(E),Einrichtung von psychotherapeutischen Lehrpraxen,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXIV/A/175,ANTR,SELBST,"[""F""]","[""Gesundheit und Ernährung""]","[""GESUNDHEIT""]","[""Gesundheit""]","[{'title': 'Entschließungsantrag gescannt', 'link': '/dokument/XXIV/A/175/imfname_145575.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XXIV/A/175/fname_145702.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XXIV/A/175/fnameorig_145702.html', 'type': 'HTML'}]"
A,185,10.12.2008,A(E),Impfaktion und Aufnahme der Hepatitis A-Impfung in das Kinderimpfprogramm,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXIV/A/185,ANTR,SELBST,"[""F""]","[""Familie und Generationen"",""Gesundheit und Ernährung""]","[""GESUNDHEIT"",""JUGEND"",""JUGEND""]","[""Gesundheit"",""junger Mensch""]","[{'title': 'Entschließungsantrag gescannt', 'link': '/dokument/XXIV/A/185/imfname_145580.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XXIV/A/185/fname_145717.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XXIV/A/185/fnameorig_145717.html', 'type': 'HTML'}]"
A,199,10.12.2008,A(E),die Halbierung der Mehrwertsteuer auf Energie aus erneuerbaren heimischen Ressourcen,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXIV/A/199,ANTR,SELBST,"[""F""]","[""Budget und Finanzen"",""Klima, Umwelt und Energie""]","[""ENERGIEWIRTSCHAFT"",""ENERGIEWIRTSCHAFT"",""STEUERN UND GEBÜHREN""]","[""Energie"",""Steuerwesen""]","[{'title': 'Entschließungsantrag gescannt', 'link': '/dokument/XXIV/A/199/imfname_145595.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XXIV/A/199/fname_145696.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XXIV/A/199/fnameorig_145696.html', 'type': 'HTML'}]"
A,202,10.12.2008,A(E),korrekte Kennzeichnung von Strom,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXIV/A/202,ANTR,SELBST,"[""F""]","[""Klima, Umwelt und Energie""]","[""ELEKTRIZITÄT""]","[""Elektrizitätsindustrie""]","[{'title': 'Entschließungsantrag gescannt', 'link': '/dokument/XXIV/A/202/imfname_145601.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XXIV/A/202/fname_145721.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XXIV/A/202/fnameorig_145721.html', 'type': 'HTML'}]"
A,203,10.12.2008,A(E),steuerliche Entlastung verbrauchsarmer PKW,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXIV/A/203,ANTR,SELBST,"[""F""]","[""Budget und Finanzen""]","[""STEUERN UND GEBÜHREN""]","[""Steuerwesen""]","[{'title': 'Entschließungsantrag gescannt', 'link': '/dokument/XXIV/A/203/imfname_145600.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XXIV/A/203/fname_145722.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XXIV/A/203/fnameorig_145722.html', 'type': 'HTML'}]"
A,205,10.12.2008,A(E),die Neuorientierung der österreichischen EU-Politik,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXIV/A/205,ANTR,SELBST,"[""F""]","[""Europäische Union""]","[""EUROPÄISCHE INTEGRATION""]","[""Europäische Union""]","[{'title': 'Entschließungsantrag gescannt', 'link': '/dokument/XXIV/A/205/imfname_145605.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XXIV/A/205/fname_145689.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XXIV/A/205/fnameorig_145689.html', 'type': 'HTML'}]"
A,215,10.12.2008,A(E),Gründung einer europäischen Agentur für erneuerbare Energie,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXIV/A/215,ANTR,SELBST,"[""F""]","[""Klima, Umwelt und Energie""]","[""ENERGIEWIRTSCHAFT""]","[""Energie""]","[{'title': 'Entschließungsantrag gescannt', 'link': '/dokument/XXIV/A/215/imfname_145611.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XXIV/A/215/fname_145761.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XXIV/A/215/fnameorig_145761.html', 'type': 'HTML'}]"
A,222,10.12.2008,A(E),Transatlantic Free Trade Area,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXIV/A/222,ANTR,SELBST,"[""F""]","[""Europäische Union"",""Wirtschaft""]","[""EUROPÄISCHE INTEGRATION"",""HANDEL, GEWERBE UND INDUSTRIE"",""HANDEL, GEWERBE UND INDUSTRIE"",""WIRTSCHAFTSPOLITIK"",""WIRTSCHAFTSPOLITIK""]","[""Europäische Union"",""Handel"",""Industrie"",""Unternehmen und Wettbewerb"",""Wirtschaft""]","[{'title': 'Entschließungsantrag gescannt', 'link': '/dokument/XXIV/A/222/imfname_145622.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XXIV/A/222/fname_145758.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XXIV/A/222/fnameorig_145758.html', 'type': 'HTML'}]"
A,229,10.12.2008,A(E),verpflichtende Verwendung einer Sicherheitsbremse bei Kinderwagen,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXIV/A/229,ANTR,SELBST,"[""F""]","[""Wirtschaft""]","[""HANDEL, GEWERBE UND INDUSTRIE""]","[""Handel"",""Industrie"",""Unternehmen und Wettbewerb""]","[{'title': 'Entschließungsantrag gescannt', 'link': '/dokument/XXIV/A/229/imfname_145628.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XXIV/A/229/fname_145771.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XXIV/A/229/fnameorig_145771.html', 'type': 'HTML'}]"
A,231,10.12.2008,A(E),Kennzeichnung von Fleisch mit dem A-Stempel,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXIV/A/231,ANTR,SELBST,"[""F""]","[""Gesundheit und Ernährung""]","[""LEBENSMITTEL""]","[""Agrarerzeugnisse und Lebensmittel""]","[{'title': 'Entschließungsantrag gescannt', 'link': '/dokument/XXIV/A/231/imfname_145626.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XXIV/A/231/fname_145774.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XXIV/A/231/fnameorig_145774.html', 'type': 'HTML'}]"
A,258,10.12.2008,A(E),Abschaffung der Zuverdienstgrenze im Kinderbetreuungsgeldgesetz,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXIV/A/258,ANTR,SELBST,"[""F""]","[""Familie und Generationen""]","[""FAMILIENPOLITIK""]","[""Familie""]","[{'title': 'Entschließungsantrag gescannt', 'link': '/dokument/XXIV/A/258/imfname_145656.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XXIV/A/258/fname_145830.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XXIV/A/258/fnameorig_145830.html', 'type': 'HTML'}]"
A,263,10.12.2008,A(E),Garantien für Betriebspensionen,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXIV/A/263,ANTR,SELBST,"[""F""]","[""Soziales""]","[""SOZIALVERSICHERUNG VI""]","[""soziale Sicherheit""]","[{'title': 'Entschließungsantrag gescannt', 'link': '/dokument/XXIV/A/263/imfname_145659.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XXIV/A/263/fname_145814.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XXIV/A/263/fnameorig_145814.html', 'type': 'HTML'}]"
